,doctor,nurse,patient,walking,waiting_instruction,ocupied,empty,admiting,documenting,checking-medicine,documenting-risk,waiting_admission,in-admission,walking_%,documenting_%,not-walking_%,not-documenting_%
440,2,3,13,0,4,13,39,0,1,0,0,0,13,0.22272727272727272,0.24166666666666667,0.7772727272727273,0.7583333333333333
441,2,3,13,0,4,13,39,0,1,0,0,0,13,0.2222222222222222,0.2418745275888133,0.7777777777777778,0.7581254724111867
442,2,3,13,0,5,13,39,0,0,0,0,0,13,0.22171945701357465,0.24132730015082957,0.7782805429864253,0.7586726998491704
443,2,3,13,0,5,13,39,0,0,0,0,0,13,0.22121896162528218,0.24078254326561324,0.7787810383747178,0.7592174567343868
444,2,3,13,0,5,13,39,0,0,0,0,0,13,0.22072072072072071,0.24024024024024024,0.7792792792792793,0.7597597597597597
445,2,3,13,0,5,13,39,0,0,0,0,0,13,0.2202247191011236,0.2397003745318352,0.7797752808988764,0.7602996254681648
446,2,3,13,0,5,13,39,0,0,0,0,0,13,0.21973094170403587,0.23916292974588937,0.7802690582959642,0.7608370702541106
447,2,3,13,0,5,13,39,0,0,0,0,0,13,0.21923937360178972,0.23862788963460105,0.7807606263982103,0.761372110365399
448,2,3,13,0,5,13,39,0,0,0,0,0,13,0.21875,0.23809523809523808,0.78125,0.7619047619047619
449,2,3,13,0,5,13,39,0,0,0,0,0,13,0.2182628062360802,0.23756495916852263,0.7817371937639198,0.7624350408314774
450,2,3,13,0,5,13,39,0,0,0,0,0,13,0.21777777777777776,0.23703703703703705,0.7822222222222223,0.762962962962963
451,2,3,13,0,5,13,39,0,0,0,0,0,13,0.21729490022172948,0.23651145602365115,0.7827050997782705,0.7634885439763488
452,2,3,13,0,5,13,39,0,0,0,0,0,13,0.2168141592920354,0.2359882005899705,0.7831858407079646,0.7640117994100295
453,2,3,11,0,5,13,39,0,0,0,0,0,11,0.2163355408388521,0.235467255334805,0.7836644591611479,0.764532744665195
454,2,3,11,0,5,11,41,0,0,0,0,0,11,0.21585903083700442,0.23494860499265785,0.7841409691629956,0.7650513950073421
455,2,3,11,0,5,11,41,0,0,0,0,0,11,0.2153846153846154,0.23443223443223443,0.7846153846153846,0.7655677655677655
456,2,3,10,0,5,11,41,0,0,0,0,0,10,0.2149122807017544,0.23391812865497075,0.7850877192982456,0.7660818713450293
457,2,3,8,0,5,10,42,0,0,0,0,0,8,0.21444201312910285,0.23340627279358134,0.7855579868708972,0.7665937272064187
458,2,3,9,0,6,9,43,0,0,0,0,0,8,0.21397379912663755,0.2328966521106259,0.7860262008733625,0.7671033478893741
459,2,3,10,2,4,10,42,0,0,0,0,1,8,0.21423384168482207,0.23238925199709515,0.7857661583151779,0.7676107480029049
460,2,3,10,4,1,10,42,0,0,0,0,2,8,0.21521739130434783,0.2318840579710145,0.7847826086956522,0.7681159420289855
461,2,3,10,4,1,10,42,0,0,0,0,2,8,0.21619667389732466,0.2313810556760665,0.7838033261026753,0.7686189443239335
462,2,3,10,3,1,10,42,1,0,0,0,1,9,0.21645021645021645,0.23088023088023088,0.7835497835497836,0.7691197691197691
463,2,3,10,3,2,11,41,1,0,0,0,1,8,0.21670266378689704,0.23038156947444205,0.7832973362131029,0.769618430525558
464,2,3,11,2,1,11,41,3,0,0,0,1,9,0.21695402298850575,0.22988505747126436,0.7830459770114943,0.7701149425287357
465,2,3,12,1,1,12,40,4,0,0,0,2,9,0.2172043010752688,0.22939068100358423,0.7827956989247312,0.7706093189964158
466,2,3,12,1,0,12,40,4,0,0,0,3,9,0.21745350500715308,0.22889842632331903,0.7825464949928469,0.771101573676681
467,2,3,12,1,0,12,40,4,0,0,0,3,9,0.21770164168451106,0.22840827980014275,0.782298358315489,0.7715917201998572
468,2,3,12,0,0,12,40,5,0,0,0,2,10,0.21723646723646722,0.22792022792022792,0.7827635327635327,0.7720797720797721
469,2,3,13,0,1,13,39,5,0,0,0,2,10,0.21677327647476902,0.22743425728500355,0.783226723525231,0.7725657427149965
470,2,3,13,0,0,13,39,5,0,0,0,3,10,0.21631205673758866,0.22695035460992907,0.7836879432624113,0.7730496453900709
471,2,3,13,0,1,13,39,4,0,0,0,3,10,0.21585279547062985,0.22646850672328378,0.7841472045293701,0.7735314932767162
472,2,3,12,1,2,13,39,2,0,0,0,3,9,0.21610169491525424,0.22598870056497175,0.7838983050847458,0.7740112994350282
473,2,3,8,3,0,12,40,2,0,0,0,3,5,0.21705426356589147,0.2255109231853418,0.7829457364341086,0.7744890768146582
474,2,3,8,3,1,8,44,1,0,0,0,3,5,0.2180028129395218,0.2250351617440225,0.7819971870604782,0.7749648382559775
475,2,3,8,3,0,8,44,1,1,0,0,3,5,0.21824561403508771,0.22526315789473683,0.7817543859649123,0.7747368421052632
476,2,3,8,3,0,8,44,1,1,0,0,3,5,0.2184873949579832,0.22549019607843138,0.7815126050420168,0.7745098039215687
477,2,3,8,2,0,8,44,1,2,0,0,3,5,0.2180293501048218,0.22641509433962265,0.7819706498951782,0.7735849056603774
478,2,3,10,2,3,10,42,0,2,0,0,3,5,0.2175732217573222,0.22733612273361228,0.7824267782426778,0.7726638772663877
479,2,3,10,3,0,10,42,0,2,0,0,5,5,0.21781489213639527,0.22825330549756437,0.7821851078636047,0.7717466945024356
480,2,3,13,3,3,13,39,0,2,0,0,5,5,0.21805555555555556,0.22916666666666666,0.7819444444444444,0.7708333333333334
481,2,3,13,2,0,13,39,1,2,0,0,7,6,0.2182952182952183,0.23007623007623007,0.7817047817047817,0.76992376992377
482,2,3,13,1,0,13,39,2,2,0,0,7,6,0.21853388658367912,0.23098201936376211,0.7814661134163209,0.7690179806362378
483,2,3,13,0,1,13,39,2,2,0,0,7,6,0.2180814354727398,0.2318840579710145,0.7819185645272602,0.7681159420289855
484,2,3,13,1,1,13,39,2,1,0,0,7,6,0.21831955922865015,0.23209366391184574,0.7816804407713498,0.7679063360881543
485,2,3,13,2,0,13,39,2,1,0,0,7,6,0.21924398625429553,0.2323024054982818,0.7807560137457045,0.7676975945017182
486,2,3,13,2,0,13,39,2,1,0,0,7,6,0.22016460905349794,0.23251028806584362,0.7798353909465021,0.7674897119341564
487,2,3,13,1,0,13,39,3,1,0,0,7,6,0.22039698836413416,0.2327173169062286,0.7796030116358659,0.7672826830937713
488,2,3,13,0,1,13,39,3,1,0,0,6,7,0.21994535519125682,0.23292349726775957,0.7800546448087432,0.7670765027322404
489,2,3,11,1,0,13,39,3,1,0,0,6,5,0.2194955691888207,0.2331288343558282,0.7805044308111793,0.7668711656441718
490,2,3,11,1,0,11,41,3,1,0,0,6,5,0.21904761904761905,0.23333333333333334,0.780952380952381,0.7666666666666666
491,2,3,11,1,0,11,41,3,1,0,0,6,5,0.21860149355057706,0.23353699932111338,0.7813985064494229,0.7664630006788866
492,2,3,11,1,2,11,41,2,0,0,0,6,5,0.2181571815718157,0.23306233062330622,0.7818428184281843,0.7669376693766938
493,2,3,11,3,0,11,41,2,0,0,0,6,5,0.21839080459770116,0.2325895875591616,0.7816091954022988,0.7674104124408384
494,2,3,11,3,1,11,41,1,0,0,0,6,5,0.21862348178137653,0.2321187584345479,0.7813765182186234,0.7678812415654521
495,2,3,11,4,0,11,41,1,0,0,0,6,5,0.21952861952861952,0.23164983164983166,0.7804713804713805,0.7683501683501683
496,2,3,13,4,2,13,39,1,0,0,0,6,5,0.22043010752688172,0.23118279569892472,0.7795698924731183,0.7688172043010753
497,2,3,13,3,1,13,39,1,0,0,0,8,5,0.22132796780684105,0.2307176391683434,0.778672032193159,0.7692823608316566
498,2,3,13,1,0,13,39,3,1,0,0,7,6,0.2215528781793842,0.23092369477911648,0.7784471218206158,0.7690763052208835
499,2,3,13,1,0,13,39,3,1,0,0,7,6,0.22177688710754842,0.23112892451569805,0.7782231128924516,0.768871075484302
500,2,3,13,1,0,13,39,3,1,0,0,7,6,0.222,0.23133333333333334,0.778,0.7686666666666666
501,2,3,13,0,0,13,39,3,2,0,0,7,6,0.2215568862275449,0.2322022621423819,0.7784431137724551,0.7677977378576181
502,2,3,13,0,0,13,39,3,2,0,0,7,6,0.22111553784860558,0.23306772908366533,0.7788844621513944,0.7669322709163346
503,2,3,13,0,0,13,39,3,2,0,0,7,6,0.220675944333996,0.23392975480450628,0.7793240556660039,0.7660702451954937
504,2,3,13,0,0,13,39,3,2,0,0,7,6,0.22023809523809523,0.2347883597883598,0.7797619047619048,0.7652116402116402
505,2,3,13,0,1,13,39,3,1,0,0,7,6,0.2198019801980198,0.23498349834983498,0.7801980198019802,0.765016501650165
506,2,3,13,1,3,13,39,0,1,0,0,7,6,0.22002635046113306,0.23517786561264822,0.7799736495388669,0.7648221343873518
507,2,3,13,4,0,13,39,0,1,0,0,7,6,0.22090729783037474,0.2353714661406969,0.7790927021696252,0.7646285338593031
508,2,3,13,4,0,13,39,0,1,0,0,7,6,0.22178477690288714,0.23556430446194226,0.7782152230971129,0.7644356955380578
509,2,3,13,4,1,13,39,0,0,0,0,7,6,0.2226588081204977,0.23510150622134904,0.7773411918795023,0.7648984937786509
510,2,3,13,4,0,13,39,1,0,0,0,6,7,0.2235294117647059,0.234640522875817,0.7764705882352941,0.765359477124183
511,2,3,13,3,0,13,39,2,0,0,0,5,8,0.22439660795825178,0.23418134377038485,0.7756033920417482,0.7658186562296152
512,2,3,13,2,0,13,39,2,1,0,0,5,8,0.224609375,0.234375,0.775390625,0.765625
513,2,3,13,2,0,13,39,2,1,0,0,5,8,0.22482131254061077,0.2345679012345679,0.7751786874593892,0.7654320987654322
514,2,3,13,1,0,13,39,3,1,0,0,5,8,0.22503242542153049,0.23476005188067445,0.7749675745784695,0.7652399481193255
515,2,3,13,1,0,13,39,3,1,0,0,5,8,0.22524271844660193,0.23495145631067962,0.7747572815533981,0.7650485436893204
516,2,3,13,0,0,13,39,4,1,0,0,5,8,0.2248062015503876,0.2351421188630491,0.7751937984496124,0.7648578811369509
517,2,3,13,0,0,13,39,4,1,0,0,5,8,0.22437137330754353,0.23533204384268214,0.7756286266924565,0.7646679561573179
518,2,3,13,0,0,13,39,4,1,0,0,5,8,0.22393822393822393,0.23552123552123552,0.7760617760617761,0.7644787644787645
519,2,3,13,0,1,13,39,3,1,0,0,5,8,0.22350674373795762,0.2357096981374438,0.7764932562620424,0.7642903018625562
520,2,3,13,1,1,13,39,2,1,0,0,5,8,0.22371794871794873,0.2358974358974359,0.7762820512820513,0.764102564102564
521,2,3,13,2,0,13,39,2,1,0,0,5,8,0.22392834293026231,0.236084452975048,0.7760716570697377,0.763915547024952
522,2,3,13,2,1,13,39,2,0,0,0,5,8,0.22413793103448276,0.23563218390804597,0.7758620689655172,0.764367816091954
523,2,3,13,3,1,13,39,1,0,0,0,5,8,0.2249840662842575,0.23518164435946462,0.7750159337157425,0.7648183556405354
524,2,3,13,3,0,13,39,1,1,0,0,5,8,0.22519083969465647,0.23536895674300254,0.7748091603053435,0.7646310432569975
525,2,3,13,2,1,13,39,1,1,0,0,4,9,0.22476190476190477,0.23555555555555555,0.7752380952380953,0.7644444444444445
526,2,3,13,2,0,13,39,2,1,0,0,3,10,0.2249683143219265,0.23574144486692014,0.7750316856780735,0.7642585551330798
527,2,3,13,2,0,13,39,2,1,0,0,3,10,0.2251739405439595,0.23592662871600253,0.7748260594560406,0.7640733712839974
528,2,3,13,2,0,13,39,2,1,0,0,3,10,0.22537878787878787,0.2361111111111111,0.7746212121212122,0.7638888888888888
529,2,3,13,1,0,13,39,3,1,0,0,3,10,0.22558286074354128,0.23629489603024575,0.7744171392564587,0.7637051039697542
530,2,3,13,1,0,13,39,3,1,0,0,3,10,0.22578616352201258,0.23647798742138365,0.7742138364779874,0.7635220125786164
531,2,3,13,1,0,13,39,3,1,0,0,3,10,0.22598870056497175,0.23666038920276208,0.7740112994350282,0.7633396107972379
532,2,3,13,0,0,13,39,3,2,0,0,3,10,0.22556390977443608,0.237468671679198,0.7744360902255639,0.762531328320802
533,2,3,13,0,0,13,39,3,2,0,0,3,10,0.225140712945591,0.23827392120075047,0.774859287054409,0.7617260787992495
534,2,3,13,0,2,13,39,2,1,0,0,3,10,0.2247191011235955,0.23845193508114856,0.7752808988764045,0.7615480649188514
535,2,3,13,2,1,13,39,1,1,0,0,3,10,0.22554517133956387,0.23862928348909657,0.7744548286604361,0.7613707165109034
536,2,3,13,3,0,13,39,1,1,0,0,3,10,0.2263681592039801,0.23880597014925373,0.7736318407960199,0.7611940298507462
537,2,3,13,2,0,13,39,1,2,0,0,3,10,0.22656734947237742,0.23960273122284295,0.7734326505276226,0.7603972687771571
538,2,3,13,2,1,13,39,0,2,0,0,3,10,0.22676579925650558,0.24039653035935563,0.7732342007434945,0.7596034696406444
539,2,3,13,2,0,13,39,1,2,0,0,3,10,0.22634508348794063,0.24118738404452691,0.7736549165120594,0.7588126159554731
540,2,3,13,2,0,13,39,1,2,0,0,3,10,0.22592592592592592,0.2419753086419753,0.7740740740740741,0.7580246913580246
541,2,3,13,2,0,13,39,1,2,0,0,3,10,0.2255083179297597,0.24276032039433149,0.7744916820702403,0.7572396796056685
542,2,3,13,2,1,13,39,1,1,0,0,3,10,0.22509225092250923,0.24292742927429276,0.7749077490774907,0.7570725707257072
543,2,3,13,2,0,13,39,2,1,0,0,2,11,0.22529158993247392,0.2430939226519337,0.7747084100675261,0.7569060773480663
544,2,3,13,2,0,13,39,2,1,0,0,2,11,0.22549019607843138,0.24325980392156862,0.7745098039215687,0.7567401960784313
545,2,3,13,2,0,13,39,2,1,0,0,2,11,0.22568807339449543,0.2434250764525994,0.7743119266055045,0.7565749235474006
546,2,3,13,1,1,13,39,3,0,0,0,1,12,0.2258852258852259,0.24297924297924298,0.7741147741147741,0.757020757020757
547,2,3,13,2,0,13,39,3,0,0,0,1,12,0.226691042047532,0.2425350396099939,0.773308957952468,0.7574649603900061
548,2,3,13,1,1,13,39,3,0,0,0,1,12,0.22688564476885645,0.24209245742092458,0.7731143552311436,0.7579075425790754
549,2,3,13,1,0,13,39,4,0,0,0,1,12,0.2270795385549484,0.2416514875531269,0.7729204614450516,0.7583485124468731
550,2,3,13,1,0,13,39,4,0,0,0,1,12,0.22727272727272727,0.2412121212121212,0.7727272727272727,0.7587878787878788
551,2,3,13,1,0,13,39,4,0,0,0,1,12,0.22746521476104054,0.24077434966727163,0.7725347852389595,0.7592256503327284
552,2,3,13,1,0,13,39,4,0,0,0,1,12,0.2276570048309179,0.24033816425120774,0.7723429951690821,0.7596618357487923
553,2,3,13,0,1,13,39,3,1,0,0,1,12,0.22724532851115128,0.24050632911392406,0.7727546714888487,0.759493670886076
554,2,3,13,0,1,13,39,3,1,0,0,1,12,0.22683513838748495,0.24067388688327315,0.7731648616125151,0.7593261131167268
555,2,3,13,0,2,13,39,2,1,0,0,1,12,0.22642642642642644,0.24084084084084084,0.7735735735735736,0.7591591591591591
556,2,3,13,1,1,13,39,2,1,0,0,1,12,0.2260191846522782,0.24100719424460432,0.7739808153477218,0.7589928057553956
557,2,3,13,1,2,13,39,1,1,0,0,1,12,0.2256134051466188,0.24117295032914424,0.7743865948533812,0.7588270496708558
558,2,3,13,2,1,13,39,1,1,0,0,1,12,0.22580645161290322,0.24133811230585425,0.7741935483870968,0.7586618876941458
559,2,3,13,2,2,13,39,0,1,0,0,1,12,0.22599880739415623,0.24150268336314848,0.7740011926058438,0.7584973166368515
560,2,3,13,3,1,13,39,0,1,0,0,1,12,0.22678571428571428,0.24166666666666667,0.7732142857142857,0.7583333333333333
561,2,3,13,2,1,13,39,1,1,0,0,0,13,0.22756981580510993,0.24183006535947713,0.7724301841948901,0.7581699346405228
562,2,3,13,1,2,13,39,1,1,0,0,0,13,0.2277580071174377,0.24199288256227758,0.7722419928825623,0.7580071174377224
563,2,3,13,1,1,13,39,1,2,0,0,0,13,0.22794552989934871,0.2427471876850207,0.7720544701006513,0.7572528123149793
564,2,3,13,1,1,13,39,1,2,0,0,0,13,0.2281323877068558,0.24349881796690306,0.7718676122931443,0.7565011820330969
565,2,3,13,1,1,13,39,1,2,0,0,0,13,0.22831858407079647,0.24424778761061947,0.7716814159292036,0.7557522123893805
566,2,3,13,0,1,13,39,2,2,0,0,0,13,0.22791519434628976,0.24499411071849234,0.7720848056537102,0.7550058892815077
567,2,3,13,0,1,13,39,2,2,0,0,0,13,0.2275132275132275,0.24573780129335684,0.7724867724867726,0.7542621987066431
568,2,3,13,0,1,13,39,2,2,0,0,0,13,0.22711267605633803,0.24647887323943662,0.772887323943662,0.7535211267605634
569,2,3,13,0,2,13,39,2,1,0,0,0,13,0.22671353251318102,0.2466315172817809,0.773286467486819,0.7533684827182191
570,2,3,13,0,2,13,39,2,1,0,0,0,13,0.22631578947368422,0.24678362573099416,0.7736842105263158,0.7532163742690059
571,2,3,13,0,3,13,39,1,1,0,0,0,13,0.22591943957968477,0.2469352014010508,0.7740805604203153,0.7530647985989491
572,2,3,13,0,4,13,39,1,0,0,0,0,13,0.22552447552447552,0.2465034965034965,0.7744755244755245,0.7534965034965035
573,2,3,13,0,4,13,39,1,0,0,0,0,13,0.225130890052356,0.24607329842931938,0.774869109947644,0.7539267015706806
574,2,3,13,0,4,13,39,1,0,0,0,0,13,0.22473867595818817,0.2456445993031359,0.7752613240418118,0.7543554006968641
575,2,3,13,0,4,13,39,1,0,0,0,0,13,0.22434782608695653,0.24521739130434783,0.7756521739130435,0.7547826086956522
576,2,3,13,0,5,13,39,0,0,0,0,0,13,0.22395833333333334,0.24479166666666666,0.7760416666666666,0.7552083333333334
577,2,3,13,1,4,13,39,0,0,0,0,0,13,0.2241478913922588,0.24436741767764297,0.7758521086077412,0.7556325823223571
578,2,3,13,1,4,13,39,0,0,0,0,0,13,0.2243367935409458,0.24394463667820068,0.7756632064590542,0.7560553633217993
579,2,3,13,1,4,13,39,0,0,0,0,0,13,0.22452504317789293,0.24352331606217617,0.7754749568221071,0.7564766839378239
580,2,3,13,0,4,13,39,0,1,0,0,0,13,0.22413793103448276,0.24367816091954023,0.7758620689655172,0.7563218390804598
581,2,3,13,0,4,13,39,0,1,0,0,0,13,0.22375215146299485,0.2438324727481354,0.7762478485370051,0.7561675272518646
582,2,3,13,0,4,13,39,0,1,0,0,0,13,0.22336769759450173,0.24398625429553264,0.7766323024054983,0.7560137457044673
583,2,3,13,0,4,13,39,0,1,0,0,0,13,0.22298456260720412,0.2441395082904517,0.7770154373927959,0.7558604917095483
584,2,3,13,0,4,13,39,0,1,0,0,0,13,0.2226027397260274,0.24429223744292236,0.7773972602739726,0.7557077625570776
585,2,3,13,0,4,13,39,0,1,0,0,0,13,0.2222222222222222,0.24444444444444444,0.7777777777777778,0.7555555555555555
586,2,3,13,0,4,13,39,0,1,0,0,0,13,0.22184300341296928,0.2445961319681456,0.7781569965870307,0.7554038680318544
587,2,3,13,0,5,13,39,0,0,0,0,0,13,0.22146507666098808,0.2441794434980125,0.778534923339012,0.7558205565019875
588,2,3,13,0,5,13,39,0,0,0,0,0,13,0.22108843537414966,0.2437641723356009,0.7789115646258503,0.7562358276643991
589,2,3,13,0,5,13,39,0,0,0,0,0,13,0.22071307300509338,0.24335031126202603,0.7792869269949066,0.756649688737974
590,2,3,13,0,5,13,39,0,0,0,0,0,13,0.22033898305084745,0.24293785310734464,0.7796610169491526,0.7570621468926554
591,2,3,13,0,5,13,39,0,0,0,0,0,13,0.21996615905245348,0.242526790750141,0.7800338409475465,0.7574732092498591
592,2,3,13,0,5,13,39,0,0,0,0,0,13,0.2195945945945946,0.24211711711711711,0.7804054054054054,0.7578828828828829
593,2,3,13,0,5,13,39,0,0,0,0,0,13,0.21922428330522767,0.2417088251826869,0.7807757166947723,0.7582911748173131
594,2,3,13,0,5,13,39,0,0,0,0,0,13,0.21885521885521886,0.24130190796857465,0.7811447811447811,0.7586980920314254
595,2,3,13,0,5,13,39,0,0,0,0,0,13,0.2184873949579832,0.24089635854341737,0.7815126050420168,0.7591036414565826
596,2,3,13,0,5,13,39,0,0,0,0,0,13,0.2181208053691275,0.24049217002237136,0.7818791946308725,0.7595078299776287
597,2,3,13,0,5,13,39,0,0,0,0,0,13,0.21775544388609716,0.2400893355667225,0.7822445561139029,0.7599106644332775
598,2,3,13,0,5,13,39,0,0,0,0,0,13,0.21739130434782608,0.23968784838350055,0.782608695652174,0.7603121516164995
599,2,3,13,0,5,13,39,0,0,0,0,0,13,0.21702838063439064,0.2392877017250974,0.7829716193656093,0.7607122982749026
600,2,3,13,0,5,13,39,0,0,0,0,0,13,0.21666666666666667,0.2388888888888889,0.7833333333333333,0.7611111111111111
601,2,3,13,0,5,13,39,0,0,0,0,0,13,0.21630615640599002,0.2384914032168608,0.78369384359401,0.7615085967831392
602,2,3,12,0,5,13,39,0,0,0,0,0,12,0.2159468438538206,0.23809523809523808,0.7840531561461794,0.7619047619047619
603,2,3,12,0,5,12,40,0,0,0,0,0,12,0.2155887230514096,0.2377003869541183,0.7844112769485904,0.7622996130458817
604,2,3,12,0,5,12,40,0,0,0,0,0,12,0.2152317880794702,0.23730684326710816,0.7847682119205298,0.7626931567328918
605,2,3,11,0,5,12,40,0,0,0,0,0,11,0.21487603305785125,0.2369146005509642,0.7851239669421488,0.7630853994490359
606,2,3,11,0,5,11,41,0,0,0,0,0,11,0.2145214521452145,0.23652365236523654,0.7854785478547854,0.7634763476347635
607,2,3,12,0,6,12,40,0,0,0,0,0,11,0.214168039538715,0.23613399231191654,0.785831960461285,0.7638660076880834
608,2,3,12,2,3,12,40,0,0,0,0,1,11,0.21436403508771928,0.23574561403508773,0.7856359649122807,0.7642543859649122
609,2,3,12,2,3,12,40,0,0,0,0,1,11,0.21455938697318008,0.23535851122058019,0.7854406130268199,0.7646414887794198
610,2,3,13,2,4,13,39,0,0,0,0,1,11,0.21475409836065573,0.23497267759562843,0.7852459016393443,0.7650273224043715
611,2,3,11,4,1,13,39,0,0,0,0,2,9,0.215493726132024,0.23458810692853246,0.784506273867976,0.7654118930714675
612,2,3,10,3,1,11,41,1,0,0,0,1,9,0.21568627450980393,0.23420479302832245,0.7843137254901961,0.7657952069716776
613,2,3,10,3,1,10,42,1,0,0,0,1,9,0.21587819467101685,0.2338227297444263,0.7841218053289831,0.7661772702555737
614,2,3,10,2,1,10,42,2,0,0,0,0,10,0.21552660152008687,0.23344191096634093,0.7844733984799132,0.7665580890336591
615,2,3,9,1,1,10,42,3,0,0,0,0,9,0.2151761517615176,0.23306233062330622,0.7848238482384824,0.7669376693766938
616,2,3,9,1,1,9,43,3,0,0,0,0,9,0.21482683982683984,0.2326839826839827,0.7851731601731602,0.7673160173160173
617,2,3,11,0,3,11,41,4,0,0,0,0,9,0.2144786601836845,0.23230686115613183,0.7855213398163154,0.7676931388438681
618,2,3,11,1,0,11,41,4,0,0,0,2,9,0.21467098166127294,0.2319309600862999,0.785329018338727,0.7680690399137001
619,2,3,12,1,1,12,40,4,0,0,0,2,9,0.2148626817447496,0.2315562735595046,0.7851373182552503,0.7684437264404954
620,2,3,12,1,1,12,40,3,0,0,0,3,9,0.21505376344086022,0.23118279569892472,0.7849462365591398,0.7688172043010753
621,2,3,13,2,1,13,39,3,0,0,0,3,9,0.21578099838969403,0.23081052066559313,0.784219001610306,0.7691894793344068
622,2,3,13,1,0,13,39,4,0,0,0,3,10,0.21596998928188638,0.2304394426580922,0.7840300107181136,0.7695605573419078
623,2,3,13,1,2,13,39,2,0,0,0,3,10,0.21615837346174424,0.23006955591225253,0.7838416265382557,0.7699304440877475
624,2,3,13,3,0,13,39,2,0,0,0,3,10,0.2168803418803419,0.2297008547008547,0.7831196581196581,0.7702991452991453
625,2,3,13,2,0,13,39,2,1,0,0,3,10,0.21706666666666666,0.22986666666666666,0.7829333333333334,0.7701333333333333
626,2,3,13,2,1,13,39,1,1,0,0,3,10,0.21725239616613418,0.23003194888178913,0.7827476038338659,0.7699680511182109
627,2,3,13,2,0,13,39,1,2,0,0,3,10,0.21690590111642744,0.2307283359914939,0.7830940988835726,0.7692716640085061
628,2,3,10,2,0,13,39,1,2,0,0,3,7,0.21656050955414013,0.23142250530785563,0.7834394904458599,0.7685774946921444
629,2,3,10,2,0,10,42,1,2,0,0,3,7,0.21621621621621623,0.23211446740858505,0.7837837837837838,0.7678855325914149
630,2,3,9,2,1,10,42,0,2,0,0,3,6,0.21587301587301588,0.2328042328042328,0.7841269841269841,0.7671957671957672
631,2,3,9,3,0,9,43,0,2,0,0,3,6,0.21605916534601163,0.2334918119387216,0.7839408346539883,0.7665081880612784
632,2,3,9,2,0,9,43,1,2,0,0,3,6,0.21624472573839662,0.23417721518987342,0.7837552742616034,0.7658227848101266
633,2,3,10,2,3,11,41,1,1,0,0,3,5,0.21642969984202212,0.23433385992627698,0.7835703001579779,0.765666140073723
634,2,3,12,3,3,12,40,1,0,0,0,5,5,0.2171398527865405,0.23396424815983174,0.7828601472134595,0.7660357518401683
635,2,3,12,3,0,12,40,1,1,0,0,7,5,0.2178477690288714,0.23412073490813648,0.7821522309711286,0.7658792650918635
636,2,3,12,2,0,12,40,2,1,0,0,6,6,0.21855345911949686,0.23427672955974843,0.7814465408805031,0.7657232704402516
637,2,3,12,2,0,12,40,2,1,0,0,6,6,0.21925693354264783,0.23443223443223443,0.7807430664573521,0.7655677655677655
638,2,3,12,1,0,12,40,3,1,0,0,5,7,0.219435736677116,0.23458725182863113,0.780564263322884,0.7654127481713688
639,2,3,13,1,1,13,39,3,1,0,0,5,7,0.21961398017736045,0.2347417840375587,0.7803860198226396,0.7652582159624413
640,2,3,11,1,1,13,39,2,1,0,0,6,5,0.21979166666666666,0.23489583333333333,0.7802083333333334,0.7651041666666667
641,2,3,11,1,0,11,41,3,1,0,0,6,5,0.21944877795111806,0.23504940197607904,0.7805512220488819,0.764950598023921
642,2,3,11,1,0,11,41,3,1,0,0,6,5,0.21910695742471442,0.235202492211838,0.7808930425752856,0.764797507788162
643,2,3,11,1,0,11,41,3,1,0,0,6,5,0.21876620010368067,0.23535510627268014,0.7812337998963194,0.7646448937273198
644,2,3,11,1,2,11,41,2,0,0,0,6,5,0.21842650103519667,0.2349896480331263,0.7815734989648033,0.7650103519668737
645,2,3,11,3,1,11,41,1,0,0,0,6,5,0.2186046511627907,0.234625322997416,0.7813953488372093,0.765374677002584
646,2,3,12,4,1,12,40,1,0,0,0,6,5,0.21929824561403508,0.23426212590299278,0.7807017543859649,0.7657378740970072
647,2,3,13,4,1,13,39,1,0,0,0,7,5,0.2199896960329727,0.23390005151983514,0.7800103039670273,0.7660999484801648
648,2,3,13,2,0,13,39,3,0,0,0,7,6,0.22016460905349794,0.23353909465020575,0.7798353909465021,0.7664609053497943
649,2,3,13,2,1,13,39,2,0,0,0,7,6,0.22033898305084745,0.23317925012840268,0.7796610169491526,0.7668207498715973
650,2,3,13,2,0,13,39,2,1,0,0,7,6,0.2205128205128205,0.23333333333333334,0.7794871794871795,0.7666666666666666
651,2,3,13,1,0,13,39,3,1,0,0,7,6,0.22068612391193038,0.23348694316436253,0.7793138760880696,0.7665130568356375
652,2,3,13,1,0,13,39,3,1,0,0,7,6,0.22085889570552147,0.233640081799591,0.7791411042944785,0.766359918200409
653,2,3,13,1,0,13,39,3,1,0,0,7,6,0.22103113833588567,0.23379275140377745,0.7789688616641144,0.7662072485962226
654,2,3,13,1,0,13,39,3,1,0,0,7,6,0.22120285423037717,0.23394495412844038,0.7787971457696228,0.7660550458715596
655,2,3,13,1,1,13,39,2,1,0,0,7,6,0.22137404580152673,0.2340966921119593,0.7786259541984732,0.7659033078880407
656,2,3,13,1,1,13,39,1,2,0,0,7,6,0.22103658536585366,0.2347560975609756,0.7789634146341463,0.7652439024390244
657,2,3,13,2,0,13,39,1,2,0,0,7,6,0.22120750887874174,0.23541349568746828,0.7787924911212583,0.7645865043125317
