,empty,ocupied,doctor,nurse,patient,resting,idle_nurse,idle_doctor,walking,in-admission,in-evaluation,in-medication,in-meeting,taking-inventory,documenting,admitting,evaluating,medicating,waiting-admission,waiting-evaluation,waiting-medication
310,27,25,2,2,19,10,0,0,2,0,1,1,0,0,0,0,1,1,6,0,1
311,27,25,2,2,19,10,0,0,0,1,1,1,0,0,1,1,1,1,5,0,1
312,27,25,2,2,19,10,0,0,0,1,1,1,0,0,1,1,1,1,5,0,1
313,27,25,2,2,19,11,0,0,1,1,1,0,0,0,1,1,1,0,5,0,1
314,27,25,2,2,19,10,0,0,1,1,1,0,0,0,1,1,1,0,5,0,2
315,27,25,2,2,19,10,0,0,1,1,1,0,0,0,1,1,1,0,5,0,2
316,27,25,2,2,19,10,0,0,1,1,1,0,0,0,1,1,1,0,5,0,2
317,27,25,2,2,19,10,0,0,1,1,1,0,0,0,1,1,1,0,5,0,2
318,27,25,2,2,19,10,0,0,1,1,1,0,0,0,1,1,1,0,5,0,2
319,27,25,2,2,19,10,0,0,1,1,1,0,0,0,1,1,1,0,5,0,2
320,27,25,2,2,20,11,0,0,1,1,1,0,0,0,1,1,1,0,5,0,2
321,26,26,2,2,20,10,0,0,1,1,1,0,0,0,1,1,1,0,6,0,2
322,26,26,2,2,20,10,0,0,0,1,1,1,0,0,1,1,1,1,6,0,1
323,26,26,2,2,20,11,0,0,1,1,0,1,0,0,1,1,0,1,6,0,1
324,26,26,2,2,21,12,0,0,1,1,0,1,0,0,1,1,0,1,6,0,1
325,24,28,2,2,21,11,0,0,1,1,0,1,0,0,1,1,0,1,7,0,1
326,24,28,2,2,21,11,0,0,1,1,0,1,0,0,1,1,0,1,7,0,1
327,24,28,2,2,21,11,0,0,0,1,0,1,0,0,2,1,0,1,7,0,1
328,24,28,2,2,21,11,0,0,0,1,0,1,0,0,2,1,0,1,7,0,1
329,24,28,2,2,21,11,0,0,0,1,0,1,0,0,2,1,0,1,7,0,1
330,24,28,2,2,21,12,0,0,1,1,0,0,0,0,2,1,0,0,7,0,1
331,24,28,2,2,21,12,0,0,1,1,0,0,0,0,2,1,0,0,7,0,1
332,24,28,2,2,21,12,0,0,1,1,0,0,0,0,2,1,0,0,7,0,1
333,24,28,2,2,21,11,0,0,1,1,0,0,0,0,2,1,0,0,7,0,2
334,24,28,2,2,21,11,0,0,2,0,0,0,0,0,2,0,0,0,7,1,2
335,24,28,2,2,21,11,0,0,3,0,0,0,0,0,1,0,0,0,7,1,2
336,24,28,2,2,21,11,0,0,2,1,0,0,0,0,1,1,0,0,6,1,2
337,24,28,2,2,21,10,0,0,2,1,0,0,0,0,1,1,0,0,6,1,3
338,24,28,2,2,21,10,0,0,1,2,0,0,0,0,1,2,0,0,5,1,3
339,24,28,2,2,21,9,0,0,0,2,1,0,0,0,1,2,1,0,5,0,4
340,24,28,2,2,21,9,0,0,0,2,1,0,0,0,1,2,1,0,5,0,4
341,24,28,2,2,21,9,0,0,0,2,1,0,0,0,1,2,1,0,5,0,4
342,24,28,2,2,21,9,0,0,0,2,1,0,0,0,1,2,1,0,5,0,4
343,24,28,2,2,21,9,0,0,0,2,1,0,0,0,1,2,1,0,5,0,4
344,24,28,2,2,21,9,0,0,0,2,1,0,0,0,1,2,1,0,5,0,4
345,24,28,2,2,21,9,0,0,0,2,1,0,0,0,1,2,1,0,5,0,4
346,24,28,2,2,21,9,0,0,0,2,1,0,0,0,1,2,1,0,5,0,4
347,24,28,2,2,21,9,0,0,0,2,1,0,0,0,1,2,1,0,5,0,4
348,24,28,2,2,21,9,0,0,0,2,1,0,0,0,1,2,1,0,5,0,4
349,24,28,2,2,21,9,0,0,0,2,1,0,0,0,1,2,1,0,5,0,4
350,24,28,2,2,21,9,0,0,0,2,1,0,0,0,1,2,1,0,5,0,4
351,24,28,2,2,21,9,0,0,0,2,1,0,0,0,1,2,1,0,5,0,4
352,24,28,2,2,21,9,0,0,0,2,1,0,0,0,1,2,1,0,5,0,4
353,24,28,2,2,21,8,0,0,0,2,1,0,0,0,1,2,1,0,5,0,5
354,24,28,2,2,21,8,0,0,0,2,1,0,0,0,1,2,1,0,5,0,5
355,24,28,2,2,21,8,0,0,0,2,1,0,0,0,1,2,1,0,5,0,5
356,24,28,2,2,21,8,0,0,0,2,1,0,0,0,1,2,1,0,5,0,5
357,24,28,2,2,21,8,0,0,0,2,1,0,0,0,1,2,1,0,5,0,5
358,24,28,2,2,21,8,0,0,0,2,1,0,0,0,1,2,1,0,5,0,5
359,24,28,2,2,21,8,0,0,0,2,1,0,0,0,1,2,1,0,5,0,5
360,24,28,2,2,21,8,0,0,0,2,1,0,0,0,1,2,1,0,5,0,5
361,24,28,2,2,21,8,0,0,0,2,1,0,0,0,1,2,1,0,5,0,5
362,24,28,2,2,21,8,0,0,1,1,1,0,0,0,1,1,1,0,5,1,5
363,24,28,2,2,21,8,0,0,1,1,1,0,0,0,1,1,1,0,5,1,5
364,24,28,2,2,21,8,0,0,2,0,1,0,0,0,1,0,1,0,5,2,5
365,24,28,2,2,21,8,0,0,2,0,1,0,0,0,1,0,1,0,5,2,5
366,24,28,2,2,21,8,0,0,2,0,1,0,0,0,1,0,1,0,5,2,5
367,24,28,2,2,21,9,0,0,2,1,0,0,0,0,1,1,0,0,4,2,5
368,24,28,2,2,21,9,0,0,1,2,0,0,0,0,1,2,0,0,3,2,5
369,24,28,2,2,21,9,0,0,1,2,1,0,0,0,0,2,1,0,3,1,5
370,24,28,2,2,21,9,0,0,1,2,1,0,0,0,0,2,1,0,3,1,5
371,24,28,2,2,21,9,0,0,1,2,1,0,0,0,0,2,1,0,3,1,5
372,24,28,2,2,21,7,0,0,1,2,1,0,0,0,0,2,1,0,3,1,7
373,24,28,2,2,21,7,0,0,0,2,2,0,0,0,0,2,2,0,3,0,7
374,24,28,2,2,21,7,0,0,0,2,2,0,0,0,0,2,2,0,3,0,7
375,24,28,2,2,21,7,0,0,0,2,2,0,0,0,0,2,2,0,3,0,7
376,24,28,2,2,21,7,0,0,0,2,2,0,0,0,0,2,2,0,3,0,7
377,24,28,2,2,21,7,0,0,0,2,2,0,0,0,0,2,2,0,3,0,7
378,24,28,2,2,21,6,0,0,0,2,2,0,0,0,0,2,2,0,3,0,8
379,24,28,2,2,21,6,0,0,0,2,2,0,0,0,0,2,2,0,3,0,8
380,24,28,2,2,21,6,0,0,0,2,2,0,0,0,0,2,2,0,3,0,8
381,24,28,2,2,21,6,0,0,0,2,2,0,0,0,0,2,2,0,3,0,8
382,24,28,2,2,21,6,0,0,0,2,2,0,0,0,0,2,2,0,3,0,8
383,24,28,2,2,21,6,0,0,0,2,2,0,0,0,0,2,2,0,3,0,8
384,24,28,2,2,21,6,0,0,0,2,2,0,0,0,0,2,2,0,3,0,8
385,24,28,2,2,23,8,0,0,0,2,2,0,0,0,0,2,2,0,3,0,8
386,22,30,2,2,23,6,0,0,0,2,2,0,0,0,0,2,2,0,5,0,8
387,22,30,2,2,23,6,0,0,0,2,2,0,0,0,0,2,2,0,5,0,8
388,22,30,2,2,23,6,0,0,0,2,2,0,0,0,0,2,2,0,5,0,8
389,22,30,2,2,23,6,0,0,0,2,2,0,0,0,0,2,2,0,5,0,8
390,22,30,2,2,23,6,0,0,0,2,2,0,0,0,0,2,2,0,5,0,8
391,22,30,2,2,23,6,0,0,0,2,2,0,0,0,0,2,2,0,5,0,8
392,22,30,2,2,23,6,0,0,0,2,2,0,0,0,0,2,2,0,5,0,8
393,22,30,2,2,23,6,0,0,1,1,2,0,0,0,0,1,2,0,5,1,8
394,22,30,2,2,23,6,0,0,2,0,2,0,0,0,0,0,2,0,5,2,8
395,22,30,2,2,23,6,0,0,1,1,2,0,0,0,0,1,2,0,4,2,8
396,22,30,2,2,23,7,0,0,1,2,1,0,0,0,0,2,1,0,3,2,8
397,22,30,2,2,23,7,0,0,1,2,1,0,0,0,0,2,1,0,3,2,8
398,22,30,2,2,23,8,0,0,2,2,0,0,0,0,0,2,0,0,3,2,8
399,22,30,2,2,23,8,0,0,2,2,0,0,0,0,0,2,0,0,3,2,8
400,22,30,2,2,23,7,0,0,1,2,1,0,0,0,0,2,1,0,3,1,9
401,22,30,2,2,23,7,0,0,1,2,1,0,0,0,0,2,1,0,3,1,9
402,22,30,2,2,23,7,0,0,1,2,1,0,0,0,0,2,1,0,3,1,9
403,22,30,2,2,23,6,0,0,0,2,2,0,0,0,0,2,2,0,3,0,10
404,22,30,2,2,23,6,0,0,0,2,2,0,0,0,0,2,2,0,3,0,10
405,22,30,2,2,23,6,0,0,0,2,2,0,0,0,0,2,2,0,3,0,10
406,22,30,2,2,23,6,0,0,0,2,2,0,0,0,0,2,2,0,3,0,10
407,22,30,2,2,23,6,0,0,0,2,2,0,0,0,0,2,2,0,3,0,10
408,22,30,2,2,23,6,0,0,0,2,2,0,0,0,0,2,2,0,3,0,10
409,22,30,2,2,23,6,0,0,0,2,2,0,0,0,0,2,2,0,3,0,10
410,22,30,2,2,23,6,0,0,0,2,2,0,0,0,0,2,2,0,3,0,10
411,22,30,2,2,23,6,0,0,0,2,2,0,0,0,0,2,2,0,3,0,10
412,22,30,2,2,23,5,0,0,0,2,2,0,0,0,0,2,2,0,3,0,11
413,22,30,2,2,23,5,0,0,0,2,2,0,0,0,0,2,2,0,3,0,11
414,22,30,2,2,23,5,0,0,0,2,2,0,0,0,0,2,2,0,3,0,11
415,22,30,2,2,23,5,0,0,0,2,2,0,0,0,0,2,2,0,3,0,11
416,22,30,2,2,23,5,0,0,0,2,2,0,0,0,0,2,2,0,3,0,11
417,22,30,2,2,23,5,0,0,0,2,2,0,0,0,0,2,2,0,3,0,11
418,22,30,2,2,23,5,0,0,0,2,2,0,0,0,0,2,2,0,3,0,11
419,22,30,4,4,23,5,2,2,0,2,2,0,0,0,0,2,2,0,3,0,11
420,22,30,2,2,23,5,0,0,0,2,2,0,4,0,0,0,0,0,3,0,11
421,22,30,2,2,23,5,0,0,0,2,2,0,4,0,0,0,0,0,3,0,11
422,22,30,2,2,23,5,0,0,0,2,2,0,4,0,0,0,0,0,3,0,11
423,22,30,2,2,23,5,0,0,0,2,2,0,4,0,0,0,0,0,3,0,11
424,22,30,2,2,23,5,0,0,0,2,2,0,4,0,0,0,0,0,3,0,11
425,22,30,2,2,23,5,0,0,0,2,2,0,4,0,0,0,0,0,3,0,11
426,22,30,2,2,23,4,0,0,0,2,2,0,4,0,0,0,0,0,3,0,12
427,22,30,2,2,23,4,0,0,0,2,2,0,4,0,0,0,0,0,3,0,12
428,22,30,2,2,23,4,0,0,0,2,2,0,4,0,0,0,0,0,3,0,12
429,22,30,2,2,23,4,0,0,0,2,2,0,4,0,0,0,0,0,3,0,12
430,22,30,2,2,23,4,0,0,0,2,2,0,4,0,0,0,0,0,3,0,12
431,22,30,2,2,23,4,0,0,0,2,2,0,4,0,0,0,0,0,3,0,12
432,22,30,2,2,23,4,0,0,0,2,2,0,4,0,0,0,0,0,3,0,12
433,22,30,2,2,23,4,0,0,0,2,2,0,4,0,0,0,0,0,3,0,12
434,22,30,2,2,23,4,0,0,0,2,2,0,4,0,0,0,0,0,3,0,12
435,22,30,2,2,23,4,0,0,0,2,2,0,4,0,0,0,0,0,3,0,12
436,22,30,2,2,23,4,0,0,0,2,2,0,4,0,0,0,0,0,3,0,12
437,22,30,2,2,23,4,0,0,0,2,2,0,4,0,0,0,0,0,3,0,12
438,22,30,2,2,23,4,0,0,0,2,2,0,4,0,0,0,0,0,3,0,12
439,22,30,2,2,23,4,0,0,0,2,2,0,4,0,0,0,0,0,3,0,12
440,22,30,2,2,23,3,0,0,0,2,2,0,4,0,0,0,0,0,3,0,13
441,22,30,2,2,23,3,0,0,0,2,2,0,4,0,0,0,0,0,3,0,13
442,22,30,2,2,23,3,0,0,0,2,2,0,4,0,0,0,0,0,3,0,13
443,22,30,2,2,23,3,0,0,0,2,2,0,4,0,0,0,0,0,3,0,13
444,22,30,2,2,23,3,0,0,0,2,2,0,4,0,0,0,0,0,3,0,13
445,22,30,2,2,23,3,0,0,0,2,2,0,4,0,0,0,0,0,3,0,13
446,22,30,2,2,23,3,0,0,0,2,2,0,4,0,0,0,0,0,3,0,13
447,22,30,2,2,23,3,0,0,0,2,2,0,4,0,0,0,0,0,3,0,13
448,22,30,2,2,23,3,0,0,0,2,2,0,4,0,0,0,0,0,3,0,13
449,22,30,2,2,23,3,0,0,0,2,2,0,4,0,0,0,0,0,3,0,13
450,22,30,2,2,23,3,0,0,0,2,2,0,4,0,0,0,0,0,3,0,13
451,22,30,2,2,23,3,0,0,0,2,2,0,4,0,0,0,0,0,3,0,13
452,22,30,2,2,23,3,0,0,0,2,2,0,4,0,0,0,0,0,3,0,13
453,22,30,2,2,23,3,0,0,0,2,2,0,4,0,0,0,0,0,3,0,13
454,22,30,2,2,23,3,0,0,1,2,2,0,3,0,0,0,0,0,3,0,13
455,22,30,2,2,23,3,0,0,2,2,2,0,2,0,0,0,0,0,3,0,13
456,22,30,2,2,23,3,0,0,1,2,2,0,1,1,1,0,0,0,3,0,13
457,22,30,2,2,23,3,0,0,0,2,2,0,1,2,1,0,0,0,3,0,13
458,22,30,2,2,23,3,0,0,0,2,2,0,0,2,2,0,0,0,3,0,13
459,22,30,2,2,23,3,0,0,0,2,2,0,0,2,2,0,0,0,3,0,13
460,22,30,2,2,23,3,0,0,0,2,2,0,0,2,2,0,0,0,3,0,13
461,22,30,2,2,23,3,0,0,0,2,2,0,0,2,2,0,0,0,3,0,13
462,22,30,2,2,23,3,0,0,0,2,2,0,0,2,2,0,0,0,3,0,13
463,22,30,2,2,23,3,0,0,0,2,2,0,0,2,2,0,0,0,3,0,13
464,22,30,2,2,23,3,0,0,0,2,2,0,0,2,2,0,0,0,3,0,13
465,22,30,2,2,23,3,0,0,0,2,2,0,0,2,2,0,0,0,3,0,13
466,22,30,2,2,23,3,0,0,0,2,2,0,0,2,2,0,0,0,3,0,13
467,22,30,2,2,23,3,0,0,0,2,2,0,0,2,2,0,0,0,3,0,13
468,22,30,2,2,23,3,0,0,0,2,2,0,0,2,2,0,0,0,3,0,13
469,22,30,2,2,23,3,0,0,0,2,2,0,0,2,2,0,0,0,3,0,13
470,22,30,2,2,23,3,0,0,0,2,2,0,0,2,2,0,0,0,3,0,13
471,22,30,2,2,23,3,0,0,0,2,2,0,0,2,2,0,0,0,3,0,13
472,22,30,2,2,23,3,0,0,0,2,2,0,0,2,2,0,0,0,3,0,13
473,22,30,2,2,23,3,0,0,0,2,2,0,0,2,2,0,0,0,3,0,13
474,22,30,2,2,23,3,0,0,0,2,2,0,0,2,2,0,0,0,3,0,13
475,22,30,2,2,23,2,0,0,0,2,2,0,0,2,2,0,0,0,3,0,14
476,22,30,2,2,23,2,0,0,0,2,2,0,0,2,2,0,0,0,3,0,14
477,22,30,2,2,23,2,0,0,0,2,2,0,0,2,2,0,0,0,3,0,14
478,22,30,2,2,23,2,0,0,0,2,2,0,0,2,2,0,0,0,3,0,14
479,22,30,2,2,23,2,0,0,0,2,2,0,0,2,2,0,0,0,3,0,14
480,22,30,2,2,23,2,0,0,0,2,2,0,0,2,2,0,0,0,3,0,14
481,22,30,2,2,23,2,0,1,0,2,2,0,0,2,1,0,0,0,3,0,14
482,22,30,2,2,23,2,0,1,0,2,2,0,0,2,1,0,0,0,3,0,14
483,22,30,2,2,23,2,0,1,0,2,2,0,0,2,1,0,0,0,3,0,14
484,22,30,2,2,23,2,0,1,0,2,2,0,0,2,1,0,0,0,3,0,14
485,22,30,2,2,23,2,0,1,0,2,2,0,0,2,1,0,0,0,3,0,14
486,22,30,2,2,23,2,0,1,0,2,2,0,0,2,1,0,0,0,3,0,14
487,22,30,2,2,23,2,0,1,0,2,2,0,0,2,1,0,0,0,3,0,14
488,22,30,2,2,23,2,0,1,0,2,2,0,0,2,1,0,0,0,3,0,14
489,22,30,2,2,23,2,0,1,1,2,2,0,0,1,1,0,0,0,3,0,14
490,22,30,2,2,23,2,0,1,1,2,2,0,0,1,1,0,0,0,3,0,14
491,22,30,2,2,23,2,0,1,2,2,2,0,0,0,1,0,0,0,3,0,14
492,22,30,2,2,23,2,0,1,2,2,2,0,0,0,1,0,0,0,3,0,14
493,22,30,2,2,23,2,0,1,2,2,2,0,0,0,1,0,0,0,3,0,14
494,22,30,2,2,23,2,0,1,1,2,2,0,0,0,1,0,0,1,3,0,14
495,22,30,2,2,23,2,0,1,1,2,2,1,0,0,1,0,0,1,3,0,13
496,22,30,2,2,23,2,0,1,0,2,2,1,0,0,1,0,0,2,3,0,13
497,22,30,2,2,23,2,0,1,0,2,2,2,0,0,1,0,0,2,3,0,12
498,22,30,2,2,23,2,0,1,0,2,2,2,0,0,1,0,0,2,3,0,12
499,22,30,2,2,23,2,0,1,0,2,2,2,0,0,1,0,0,2,3,0,12
500,22,30,2,2,23,2,0,1,0,2,2,2,0,0,1,0,0,2,3,0,12
501,22,30,2,2,23,2,0,2,1,2,2,2,0,0,0,0,0,1,3,0,12
502,22,30,2,2,23,2,0,1,2,2,2,1,0,0,0,0,0,1,3,1,12
503,22,30,2,2,23,2,0,1,3,2,2,1,0,0,0,0,0,0,3,1,12
504,22,30,2,2,23,2,0,0,4,2,2,0,0,0,0,0,0,0,3,2,12
505,22,30,2,2,23,2,0,0,2,2,2,0,0,0,0,1,1,0,3,2,12
506,22,30,2,2,23,2,0,0,2,3,3,0,0,0,0,1,1,0,2,1,12
507,22,30,2,2,23,2,0,0,2,3,3,0,0,0,0,1,1,0,2,1,12
508,22,30,2,2,23,2,0,0,1,3,3,0,0,0,0,1,2,0,2,1,12
509,22,30,2,2,23,2,0,0,1,3,4,0,0,0,0,1,2,0,2,0,12
510,22,30,2,2,23,2,0,0,1,3,4,0,0,0,0,1,2,0,2,0,12
511,22,30,2,2,23,2,0,0,1,3,4,0,0,0,0,1,2,0,2,0,12
512,22,30,2,2,23,2,0,0,1,3,4,0,0,0,0,1,2,0,2,0,12
513,22,30,2,2,23,2,0,0,1,3,4,0,0,0,0,1,2,0,2,0,12
514,22,30,2,2,23,2,0,0,0,3,4,0,0,0,0,1,2,1,2,0,12
515,22,30,2,2,23,2,0,0,0,3,4,1,0,0,0,1,2,1,2,0,11
516,22,30,2,2,23,2,0,0,0,3,4,1,0,0,0,1,2,1,2,0,11
517,22,30,2,2,23,2,0,0,0,3,4,1,0,0,0,1,2,1,2,0,11
518,22,30,2,2,23,2,0,0,0,3,4,1,0,0,0,1,2,1,2,0,11
519,22,30,2,2,23,2,0,0,0,3,4,1,0,0,0,1,2,1,2,0,11
520,22,30,2,2,23,2,0,0,0,3,4,1,0,0,0,1,2,1,2,0,11
521,22,30,2,2,23,2,0,0,0,3,4,1,0,0,0,1,2,1,2,0,11
522,22,30,2,2,23,2,0,0,0,3,4,1,0,0,0,1,2,1,2,0,11
523,22,30,2,2,23,2,0,0,1,3,4,1,0,0,0,1,2,0,2,0,11
524,22,30,2,2,23,2,0,0,1,3,4,0,0,0,0,1,2,0,2,1,11
525,22,30,2,2,23,2,0,0,1,3,4,0,0,0,0,1,2,0,2,1,11
526,22,30,2,2,23,2,0,0,1,3,4,0,0,0,0,1,2,0,2,1,11
527,22,30,2,2,23,2,0,0,1,3,4,0,0,0,0,1,2,0,2,1,11
528,22,30,2,2,23,2,0,0,1,3,4,0,0,0,0,1,2,0,2,1,11
529,22,30,2,2,23,2,0,0,1,3,4,0,0,0,0,1,2,0,2,1,11
530,22,30,2,2,23,2,0,0,2,3,4,0,0,0,0,1,1,0,2,1,11
531,22,30,2,2,23,2,0,0,3,3,3,0,0,0,0,1,0,0,2,1,12
532,22,30,2,2,23,2,0,0,4,3,2,0,0,0,0,0,0,0,2,1,13
533,22,30,2,2,23,2,0,0,4,2,2,0,0,0,0,0,0,0,2,2,13
534,22,30,2,2,23,2,0,0,4,2,2,0,0,0,0,0,0,0,2,2,13
535,22,30,2,2,23,2,0,0,3,2,2,0,0,0,0,0,0,1,2,2,13
536,22,30,2,2,23,0,0,0,2,2,2,1,0,0,0,0,1,1,2,4,12
537,22,30,2,2,23,0,0,0,2,2,3,1,0,0,0,0,1,1,2,3,12
538,22,30,2,2,23,0,0,0,1,2,3,1,0,0,0,0,2,1,2,3,12
539,22,30,2,2,23,0,0,0,1,2,4,1,0,0,0,0,2,1,2,2,12
540,22,30,2,2,23,0,0,0,1,2,4,1,0,0,0,0,2,1,2,2,12
541,22,30,2,2,23,0,0,0,1,2,4,1,0,0,0,0,2,1,2,2,12
542,22,30,2,2,23,0,0,0,0,2,4,1,0,0,0,0,2,2,2,2,12
543,22,30,2,2,23,0,0,0,0,2,4,2,0,0,0,0,2,2,2,2,11
544,22,30,2,2,23,0,0,0,1,2,4,2,0,0,0,0,2,1,2,2,11
545,22,30,2,2,23,0,0,0,1,2,4,1,0,0,0,0,2,1,2,3,11
546,22,30,2,2,23,0,0,0,1,2,4,1,0,0,0,0,2,1,2,3,11
547,22,30,2,2,23,0,0,0,1,2,4,1,0,0,0,0,2,1,2,3,11
548,22,30,2,2,23,0,0,0,0,2,4,1,0,0,0,1,2,1,2,3,11
549,22,30,2,2,23,0,0,0,0,3,4,1,0,0,0,1,2,1,1,3,11
550,22,30,2,2,23,0,0,0,0,3,4,1,0,0,0,1,2,1,1,3,11
551,22,30,2,2,23,0,0,0,1,3,4,1,0,0,0,1,2,0,1,3,11
552,22,30,2,2,23,0,0,0,1,3,4,0,0,0,0,1,2,0,1,4,11
553,22,30,2,2,23,0,0,0,1,3,4,0,0,0,0,1,2,0,1,4,11
554,22,30,2,2,23,0,0,0,1,3,4,0,0,0,0,1,2,0,1,4,11
555,22,30,2,2,23,0,0,0,1,3,4,0,0,0,0,1,2,0,1,4,11
556,22,30,2,2,23,0,0,0,0,3,4,0,0,0,0,2,2,0,1,4,11
557,22,30,2,2,23,0,0,0,0,4,4,0,0,0,0,2,2,0,0,4,11
558,22,30,2,2,23,0,0,0,0,4,4,0,0,0,0,2,2,0,0,4,11
559,22,30,2,2,23,0,0,0,0,4,4,0,0,0,0,2,2,0,0,4,11
560,22,30,2,2,23,0,0,0,1,4,4,0,0,0,0,2,1,0,0,4,11
561,22,30,2,2,23,0,0,0,1,4,3,0,0,0,0,2,1,0,0,4,12
562,22,30,2,2,23,0,0,0,1,4,3,0,0,0,0,2,1,0,0,4,12
563,22,30,2,2,23,0,0,0,1,4,3,0,0,0,0,2,1,0,0,4,12
564,22,30,2,2,23,0,0,0,2,4,3,0,0,0,0,2,0,0,0,4,12
565,22,30,2,2,23,1,0,0,2,4,2,0,0,0,0,2,0,0,0,4,12
566,22,30,2,2,23,1,0,0,2,4,2,0,0,0,0,2,0,0,0,4,12
567,22,30,2,2,23,1,0,0,2,4,2,0,0,0,0,2,0,0,0,4,12
568,22,30,2,2,23,1,0,0,1,4,2,0,0,0,0,2,1,0,0,4,12
569,22,30,2,2,23,1,0,0,1,4,3,0,0,0,0,2,1,0,0,3,12
570,22,30,2,2,23,1,0,0,1,4,3,0,0,0,0,2,1,0,0,3,12
571,22,30,2,2,23,1,0,0,1,4,3,0,0,0,0,2,1,0,0,3,12
572,22,30,2,2,23,1,0,0,0,4,3,0,0,0,0,2,2,0,0,3,12
573,22,30,2,2,23,1,0,0,1,4,4,0,0,0,0,1,2,0,0,2,12
574,22,30,2,2,23,1,0,0,1,3,4,0,0,0,0,1,2,0,0,3,12
575,22,30,2,2,23,1,0,0,1,3,4,0,0,0,0,1,2,0,0,3,12
576,22,30,2,2,23,1,0,0,1,3,4,0,0,0,0,1,2,0,0,3,12
577,22,30,2,2,23,1,0,0,1,3,4,0,0,0,0,1,2,0,0,3,12
578,22,30,2,2,23,1,0,0,2,3,4,0,0,0,0,0,2,0,0,3,12
579,22,30,2,2,23,1,0,0,2,2,4,0,0,0,0,0,2,0,0,4,12
580,22,30,2,2,23,1,0,0,2,2,4,0,0,0,0,0,2,0,0,4,12
581,22,30,2,2,23,1,0,0,2,2,4,0,0,0,0,0,2,0,0,4,12
582,22,30,2,2,23,1,0,0,2,2,4,0,0,0,0,0,2,0,0,4,12
583,22,30,2,2,23,1,0,0,2,2,4,0,0,0,0,0,2,0,0,4,12
584,22,30,2,2,23,1,0,0,2,2,4,0,0,0,0,0,2,0,0,4,12
585,22,30,2,2,23,1,0,0,1,2,4,0,0,0,0,0,2,1,0,4,12
586,22,30,2,2,23,1,0,0,1,2,4,1,0,0,0,0,2,1,0,4,11
587,22,30,2,2,23,1,0,0,1,2,4,1,0,0,0,0,2,1,0,4,11
588,22,30,2,2,23,1,0,0,1,2,4,1,0,0,0,0,2,1,0,4,11
589,22,30,2,2,23,1,0,0,1,2,4,1,0,0,0,0,2,1,0,4,11
590,22,30,2,2,23,1,0,0,1,2,4,1,0,0,0,0,2,1,0,4,11
591,22,30,2,2,23,1,0,0,2,2,4,1,0,0,0,0,1,1,0,4,11
592,22,30,2,2,23,2,0,0,2,2,3,1,0,0,0,0,1,1,0,5,10
593,22,30,2,2,23,2,0,0,2,2,3,1,0,0,0,0,1,1,0,5,10
594,22,30,2,2,23,2,0,0,2,2,3,1,0,0,0,0,1,1,0,5,10
595,22,30,2,2,23,2,0,0,2,2,3,1,0,0,0,0,1,1,0,5,10
596,22,30,2,2,23,2,0,0,2,2,3,1,0,0,0,0,1,1,0,5,10
597,22,30,2,2,23,2,0,0,2,2,3,1,0,0,0,0,1,1,0,5,10
598,22,30,2,2,23,2,0,0,2,2,3,1,0,0,0,0,1,1,0,5,10
599,22,30,2,2,23,2,0,0,2,2,3,1,0,0,0,0,1,1,0,5,10
600,22,30,2,2,23,3,0,0,2,2,3,1,0,0,0,0,1,1,0,4,10
601,22,30,2,2,23,3,0,0,3,2,3,1,0,0,0,0,1,0,0,4,10
602,22,30,2,2,23,3,0,0,3,2,3,0,0,0,0,0,1,0,0,5,10
603,22,30,2,2,23,3,0,0,2,2,3,0,0,0,0,0,1,1,0,5,10
604,22,30,2,2,23,3,0,0,2,2,3,1,0,0,0,0,1,1,0,5,9
605,22,30,2,2,23,3,0,0,1,2,3,1,0,0,0,0,2,1,0,5,9
606,22,30,2,2,23,3,0,0,1,2,4,1,0,0,0,0,2,1,0,4,9
607,22,30,2,2,23,3,0,0,1,2,4,1,0,0,0,0,2,1,0,4,9
608,22,30,2,2,23,3,0,0,1,2,4,1,0,0,0,0,2,1,0,4,9
609,22,30,2,2,23,1,0,0,1,2,4,1,0,0,0,0,2,1,0,4,11
610,22,30,2,2,23,1,0,0,1,2,4,1,0,0,0,0,2,1,0,4,11
611,22,30,2,2,23,1,0,0,1,2,4,1,0,0,0,0,2,1,0,4,11
612,22,30,2,2,23,1,0,0,2,2,4,1,0,0,0,0,2,0,0,4,11
613,22,30,2,2,23,1,0,0,2,2,4,0,0,0,0,0,2,0,0,5,11
614,22,30,2,2,23,1,0,0,1,2,4,0,0,0,0,0,2,1,0,5,11
615,22,30,2,2,23,1,0,0,1,2,4,1,0,0,0,0,2,1,0,5,10
616,22,30,2,2,23,1,0,0,1,2,4,1,0,0,0,0,2,1,0,5,10
617,22,30,2,2,23,1,0,0,1,2,4,1,0,0,0,0,2,1,0,5,10
618,22,30,2,2,23,1,0,0,1,2,4,1,0,0,0,0,2,1,0,5,10
619,22,30,2,2,23,1,0,0,1,2,4,1,0,0,0,0,2,1,0,5,10
620,22,30,2,2,23,1,0,0,1,2,4,1,0,0,0,0,2,1,0,5,10
621,22,30,2,2,23,1,0,0,2,2,4,1,0,0,0,0,2,0,0,5,10
622,22,30,2,2,23,1,0,0,2,2,4,0,0,0,0,0,2,0,0,6,10
623,22,30,2,2,23,1,0,0,2,2,4,0,0,0,0,0,1,1,0,6,10
624,22,30,2,2,23,1,0,0,2,2,3,1,0,0,0,0,1,1,0,6,10
